"Year","Fourseam","Change","Slider","pfx_var","mlbam_id","Sinker","Curve","Split","Cutter","Knuckler","Slow Curve","Screwball"
"2013","89.91","80.47",NA,"mph",433579,"90.06","73.05",NA,"86.09",NA,NA,NA
"2014","89.34","80.59",NA,"mph",433579,"89.60","74.15",NA,"84.90",NA,NA,NA
"2015","89.86","81.32",NA,"mph",433579,"89.96","75.99",NA,"86.26",NA,NA,NA
"2008",NA,"0.00",NA,"bway",457935,"14.29","20.00",NA,NA,NA,NA,NA
"2009",NA,"1.77",NA,"bway",457935,"7.95","3.88",NA,NA,NA,NA,NA
"2010",NA,"4.65",NA,"bway",457935,"8.41","5.68",NA,NA,NA,NA,NA
"2011",NA,"5.88",NA,"bway",457935,"5.95","6.67",NA,NA,NA,NA,NA
"2013",NA,"0.00",NA,"bway",457935,"9.43","7.14",NA,NA,NA,NA,NA
"2014",NA,"0.00",NA,"bway",457935,"6.76","1.67",NA,NA,NA,NA,NA
"2008",NA,"-1.45",NA,"vloc",457935,"0.31","-0.95",NA,NA,NA,NA,NA
"2009",NA,"-0.74",NA,"vloc",457935,"-0.02","-0.91",NA,NA,NA,NA,NA
"2010",NA,"-0.97",NA,"vloc",457935,"-0.22","-1.03",NA,NA,NA,NA,NA
"2011",NA,"-0.86",NA,"vloc",457935,"0.26","-0.23",NA,NA,NA,NA,NA
"2013",NA,"-0.75",NA,"vloc",457935,"0.20","-0.78",NA,NA,NA,NA,NA
"2014",NA,"-1.02",NA,"vloc",457935,"0.02","-1.07",NA,NA,NA,NA,NA
"2008",NA,"0.13",NA,"hloc",457935,"0.12","-0.10",NA,NA,NA,NA,NA
"2009",NA,"0.72",NA,"hloc",457935,"0.20","0.38",NA,NA,NA,NA,NA
"2010",NA,"0.43",NA,"hloc",457935,"-0.05","0.30",NA,NA,NA,NA,NA
"2011",NA,"0.52",NA,"hloc",457935,"0.03","0.12",NA,NA,NA,NA,NA
"2013",NA,"1.91",NA,"hloc",457935,"0.21","0.20",NA,NA,NA,NA,NA
"2014",NA,"0.94",NA,"hloc",457935,"0.27","0.54",NA,NA,NA,NA,NA
"2008",NA,"4.14",NA,"pfx_z",457935,"8.61","-1.97",NA,NA,NA,NA,NA
"2009",NA,"3.28",NA,"pfx_z",457935,"6.96","1.68",NA,NA,NA,NA,NA
"2010",NA,"1.98",NA,"pfx_z",457935,"6.93","0.06",NA,NA,NA,NA,NA
"2011",NA,"2.44",NA,"pfx_z",457935,"6.82","-0.47",NA,NA,NA,NA,NA
"2013",NA,"1.67",NA,"pfx_z",457935,"6.61","-1.18",NA,NA,NA,NA,NA
"2014",NA,"2.70",NA,"pfx_z",457935,"5.59","-0.45",NA,NA,NA,NA,NA
"2008",NA,"-8.99",NA,"pfx_x",457935,"-8.73","6.15",NA,NA,NA,NA,NA
"2009",NA,"-7.49",NA,"pfx_x",457935,"-7.25","5.15",NA,NA,NA,NA,NA
"2010",NA,"-6.76",NA,"pfx_x",457935,"-6.49","6.17",NA,NA,NA,NA,NA
"2011",NA,"-8.37",NA,"pfx_x",457935,"-7.66","6.30",NA,NA,NA,NA,NA
"2013",NA,"-8.77",NA,"pfx_x",457935,"-7.15","8.02",NA,NA,NA,NA,NA
"2014",NA,"-7.43",NA,"pfx_x",457935,"-5.45","4.96",NA,NA,NA,NA,NA
"2008",NA,"83.37",NA,"maxmph",457935,"94.33","77.17",NA,NA,NA,NA,NA
"2009",NA,"85.49",NA,"maxmph",457935,"93.83","84.31",NA,NA,NA,NA,NA
"2010",NA,"83.61",NA,"maxmph",457935,"92.10","80.58",NA,NA,NA,NA,NA
"2011",NA,"82.50",NA,"maxmph",457935,"92.28","78.80",NA,NA,NA,NA,NA
"2013",NA,"81.44",NA,"maxmph",457935,"89.60","78.17",NA,NA,NA,NA,NA
"2014",NA,"82.60",NA,"maxmph",457935,"89.70","80.06",NA,NA,NA,NA,NA
"2008",NA,"82.26",NA,"mph",457935,"91.78","75.14",NA,NA,NA,NA,NA
"2009",NA,"82.31",NA,"mph",457935,"90.73","79.53",NA,NA,NA,NA,NA
"2010",NA,"81.58",NA,"mph",457935,"89.47","76.90",NA,NA,NA,NA,NA
"2011",NA,"80.11",NA,"mph",457935,"88.87","76.41",NA,NA,NA,NA,NA
"2013",NA,"81.38",NA,"mph",457935,"88.02","75.29",NA,NA,NA,NA,NA
"2014",NA,"81.56",NA,"mph",457935,"86.89","78.02",NA,NA,NA,NA,NA
"2010","7.84","0.00","7.86","bway",430664,"0.00",NA,NA,NA,NA,NA,NA
"2011","11.11","0.00","0.00","bway",430664,"16.67",NA,NA,NA,NA,NA,NA
"2010","-0.13","-1.60","-0.77","vloc",430664,"-0.59",NA,NA,NA,NA,NA,NA
"2011","0.00","0.00","-0.71","vloc",430664,"-0.23",NA,NA,NA,NA,NA,NA
"2010","0.25","2.23","0.22","hloc",430664,"0.62",NA,NA,NA,NA,NA,NA
"2011","-0.11","0.00","0.48","hloc",430664,"-0.26",NA,NA,NA,NA,NA,NA
"2010","8.73","3.22","0.50","pfx_z",430664,"6.01",NA,NA,NA,NA,NA,NA
"2011","9.36","0.00","-0.82","pfx_z",430664,"6.05",NA,NA,NA,NA,NA,NA
"2010","-6.41","-6.88","2.89","pfx_x",430664,"-8.56",NA,NA,NA,NA,NA,NA
"2011","-10.19","0.00","-1.24","pfx_x",430664,"-11.61",NA,NA,NA,NA,NA,NA
"2010","93.06","81.93","87.58","maxmph",430664,"92.46",NA,NA,NA,NA,NA,NA
"2011","93.27","0.00","84.28","maxmph",430664,"92.60",NA,NA,NA,NA,NA,NA
"2010","89.80","81.93","82.84","mph",430664,"89.15",NA,NA,NA,NA,NA,NA
"2011","91.28","0.00","83.48","mph",430664,"89.89",NA,NA,NA,NA,NA,NA
"2014","4.55","0.00","2.78","bway",594792,"1.69",NA,NA,NA,NA,NA,NA
"2015","3.83","8.33","3.85","bway",594792,"2.25",NA,NA,NA,NA,NA,NA
"2014","-0.50","-1.39","-1.23","vloc",594792,"-0.54",NA,NA,NA,NA,NA,NA
"2015","-0.14","-0.35","-0.58","vloc",594792,"-0.37",NA,NA,NA,NA,NA,NA
"2014","0.31","1.25","0.51","hloc",594792,"0.64",NA,NA,NA,NA,NA,NA
"2015","0.55","0.87","0.80","hloc",594792,"0.84",NA,NA,NA,NA,NA,NA
"2014","10.62","5.10","1.81","pfx_z",594792,"7.85",NA,NA,NA,NA,NA,NA
"2015","9.72","2.24","2.52","pfx_z",594792,"6.29",NA,NA,NA,NA,NA,NA
"2014","-4.99","-8.07","5.01","pfx_x",594792,"-7.84",NA,NA,NA,NA,NA,NA
"2015","-4.05","-7.85","6.33","pfx_x",594792,"-7.74",NA,NA,NA,NA,NA,NA
"2014","96.65","86.38","85.89","maxmph",594792,"95.88",NA,NA,NA,NA,NA,NA
"2015","97.26","92.57","87.71","maxmph",594792,"96.40",NA,NA,NA,NA,NA,NA
"2014","94.26","83.58","83.08","mph",594792,"93.86",NA,NA,NA,NA,NA,NA
"2015","94.01","84.95","83.21","mph",594792,"94.05",NA,NA,NA,NA,NA,NA
"2008","5.71","3.53","4.89","bway",456501,"2.21","0.00",NA,"0.00",NA,"0.00",NA
"2009","4.99","5.00","5.10","bway",456501,"3.48","0.00",NA,"0.00",NA,"0.00",NA
"2010","7.64","2.56","5.26","bway",456501,"2.91","0.00",NA,"5.69",NA,"0.00",NA
"2011","6.63","3.76","4.80","bway",456501,"3.83","5.56",NA,"9.34",NA,"0.00",NA
"2012","6.10","2.41","6.67","bway",456501,"3.92","6.77",NA,"6.33",NA,"0.00",NA
"2013","6.44","0.56","5.67","bway",456501,"3.86","0.00",NA,"3.26",NA,"0.00",NA
"2014","5.28","2.68","5.19","bway",456501,"3.02","3.85",NA,"4.24",NA,"0.00",NA
"2015","5.90","3.01","6.30","bway",456501,"5.86","5.83",NA,"5.53",NA,"0.00",NA
"2008","0.06","-0.99","-0.87","vloc",456501,"-0.47","0.00",NA,"0.00",NA,"0.00",NA
"2009","0.25","-0.56","-0.76","vloc",456501,"-0.22","0.00",NA,"0.00",NA,"0.00",NA
"2010","0.37","-0.46","-0.74","vloc",456501,"-0.02","0.00",NA,"-0.23",NA,"0.00",NA
"2011","0.21","-0.81","-0.72","vloc",456501,"-0.28","-0.94",NA,"-0.10",NA,"0.00",NA
"2012","0.38","-0.87","-0.51","vloc",456501,"-0.10","-0.53",NA,"0.33",NA,"0.00",NA
"2013","0.56","-0.91","-0.83","vloc",456501,"0.10","0.20",NA,"0.13",NA,"0.00",NA
"2014","0.40","-0.75","-0.39","vloc",456501,"0.23","-0.65",NA,"0.13",NA,"1.93",NA
"2015","0.44","-0.88","-0.46","vloc",456501,"0.01","-0.52",NA,"0.04",NA,"0.00",NA
"2008","0.02","0.31","0.34","hloc",456501,"0.10","0.00",NA,"0.00",NA,"0.00",NA
"2009","0.17","0.71","0.26","hloc",456501,"0.14","0.00",NA,"0.00",NA,"0.00",NA
"2010","0.12","0.82","0.47","hloc",456501,"-0.09","0.00",NA,"0.31",NA,"0.00",NA
"2011","-0.01","0.76","0.40","hloc",456501,"-0.30","0.18",NA,"0.22",NA,"0.00",NA
"2012","0.32","0.69","0.50","hloc",456501,"0.05","0.53",NA,"0.43",NA,"0.00",NA
"2013","0.44","0.45","0.56","hloc",456501,"-0.24","-0.32",NA,"0.57",NA,"0.00",NA
"2014","0.41","0.47","0.46","hloc",456501,"-0.26","0.37",NA,"0.17",NA,"-2.20",NA
"2015","0.33","0.46","0.55","hloc",456501,"-0.42","0.46",NA,"0.31",NA,"0.00",NA
"2008","10.08","3.70","1.43","pfx_z",456501,"7.13","0.00",NA,"0.00",NA,"0.00",NA
"2009","9.93","4.09","2.23","pfx_z",456501,"7.25","0.00",NA,"0.00",NA,"0.00",NA
"2010","9.44","3.20","-0.16","pfx_z",456501,"6.95","0.00",NA,"4.39",NA,"0.00",NA
"2011","8.76","2.40","-0.44","pfx_z",456501,"6.21","-3.66",NA,"5.67",NA,"0.00",NA
"2012","9.18","1.74","-0.41","pfx_z",456501,"6.29","-3.31",NA,"4.72",NA,"0.00",NA
"2013","8.80","1.15","-0.23","pfx_z",456501,"6.06","-5.69",NA,"5.05",NA,"0.00",NA
"2014","8.96","1.74","1.40","pfx_z",456501,"6.36","-1.73",NA,"5.02",NA,"-3.46",NA
"2015","9.41","2.13","2.67","pfx_z",456501,"6.83","-0.89",NA,"5.43",NA,"0.00",NA
"2008","-4.68","-3.86","1.63","pfx_x",456501,"-7.80","0.00",NA,"0.00",NA,"0.00",NA
"2009","-4.72","-6.47","0.17","pfx_x",456501,"-7.94","0.00",NA,"0.00",NA,"0.00",NA
"2010","-5.05","-5.92","1.95","pfx_x",456501,"-7.77","0.00",NA,"-0.78",NA,"0.00",NA
"2011","-5.47","-5.56","1.69","pfx_x",456501,"-8.24","2.29",NA,"-1.94",NA,"0.00",NA
"2012","-5.73","-6.00","1.68","pfx_x",456501,"-8.71","1.86",NA,"-0.51",NA,"0.00",NA
"2013","-5.15","-5.98","1.82","pfx_x",456501,"-8.37","3.42",NA,"-0.16",NA,"0.00",NA
"2014","-5.25","-6.53","1.79","pfx_x",456501,"-8.37","1.99",NA,"-0.14",NA,"3.05",NA
"2015","-5.83","-6.44","1.51","pfx_x",456501,"-8.46","2.16",NA,"-0.82",NA,"0.00",NA
"2008","98.03","91.64","90.88","maxmph",456501,"96.82","0.00",NA,"0.00",NA,"0.00",NA
"2009","98.08","93.21","91.54","maxmph",456501,"97.33","0.00",NA,"0.00",NA,"0.00",NA
"2010","97.24","88.59","90.97","maxmph",456501,"96.95","0.00",NA,"95.28",NA,"0.00",NA
"2011","97.87","91.08","90.57","maxmph",456501,"97.41","87.03",NA,"96.78",NA,"0.00",NA
"2012","97.45","88.89","90.81","maxmph",456501,"96.58","87.19",NA,"93.58",NA,"0.00",NA
"2013","97.06","87.89","89.36","maxmph",456501,"97.42","79.87",NA,"92.07",NA,"0.00",NA
"2014","98.12","90.07","92.47","maxmph",456501,"98.13","86.96",NA,"93.69",NA,"62.14",NA
"2015","97.27","88.15","90.47","maxmph",456501,"96.38","85.42",NA,"93.65",NA,"0.00",NA
"2008","94.23","85.22","85.85","mph",456501,"93.30","0.00",NA,"0.00",NA,"0.00",NA
"2009","93.52","84.60","86.82","mph",456501,"93.00","0.00",NA,"0.00",NA,"0.00",NA
"2010","94.05","83.24","85.11","mph",456501,"93.70","0.00",NA,"90.53",NA,"0.00",NA
"2011","94.16","84.45","85.04","mph",456501,"94.34","81.52",NA,"91.52",NA,"0.00",NA
"2012","93.80","84.51","84.45","mph",456501,"93.52","82.15",NA,"89.49",NA,"0.00",NA
"2013","93.71","84.38","84.83","mph",456501,"93.60","76.19",NA,"89.21",NA,"0.00",NA
"2014","94.03","84.92","85.65","mph",456501,"93.69","81.46",NA,"89.43",NA,"61.36",NA
"2015","93.22","84.09","85.03","mph",456501,"92.97","81.30",NA,"88.50",NA,"0.00",NA
"2011","7.69","0.00","0.00","bway",150212,NA,NA,NA,NA,NA,NA,NA
"2011","0.74","-0.07","2.13","vloc",150212,NA,NA,NA,NA,NA,NA,NA
"2011","0.55","-0.91","2.29","hloc",150212,NA,NA,NA,NA,NA,NA,NA
"2011","6.61","6.91","1.67","pfx_z",150212,NA,NA,NA,NA,NA,NA,NA
"2011","-9.19","-8.51","2.47","pfx_x",150212,NA,NA,NA,NA,NA,NA,NA
"2011","89.05","82.33","85.22","maxmph",150212,NA,NA,NA,NA,NA,NA,NA
"2011","87.61","82.33","81.01","mph",150212,NA,NA,NA,NA,NA,NA,NA
"2011","20.00","0.00","0.00","bway",462480,NA,NA,NA,NA,NA,NA,NA
"2012","6.62","0.00","4.96","bway",462480,NA,NA,NA,NA,NA,NA,NA
"2013","6.29","4.55","6.15","bway",462480,NA,NA,NA,NA,NA,NA,NA
"2011","-0.15","-0.53","-1.85","vloc",462480,NA,NA,NA,NA,NA,NA,NA
"2012","0.09","-0.70","-0.56","vloc",462480,NA,NA,NA,NA,NA,NA,NA
"2013","0.04","-0.94","-0.43","vloc",462480,NA,NA,NA,NA,NA,NA,NA
"2011","-0.19","-1.39","1.30","hloc",462480,NA,NA,NA,NA,NA,NA,NA
"2012","0.25","1.09","0.32","hloc",462480,NA,NA,NA,NA,NA,NA,NA
"2013","0.25","0.88","0.25","hloc",462480,NA,NA,NA,NA,NA,NA,NA
"2011","6.19","5.10","0.58","pfx_z",462480,NA,NA,NA,NA,NA,NA,NA
"2012","5.94","1.46","-3.55","pfx_z",462480,NA,NA,NA,NA,NA,NA,NA
"2013","7.25","2.24","-2.68","pfx_z",462480,NA,NA,NA,NA,NA,NA,NA
"2011","-10.02","-9.73","3.69","pfx_x",462480,NA,NA,NA,NA,NA,NA,NA
"2012","-8.77","-10.11","3.37","pfx_x",462480,NA,NA,NA,NA,NA,NA,NA
"2013","-8.71","-10.47","3.73","pfx_x",462480,NA,NA,NA,NA,NA,NA,NA
"2011","96.19","89.29","84.23","maxmph",462480,NA,NA,NA,NA,NA,NA,NA
"2012","99.72","88.99","88.93","maxmph",462480,NA,NA,NA,NA,NA,NA,NA
"2013","99.78","91.71","86.91","maxmph",462480,NA,NA,NA,NA,NA,NA,NA
"2011","95.06","89.29","83.09","mph",462480,NA,NA,NA,NA,NA,NA,NA
"2012","95.78","86.30","82.87","mph",462480,NA,NA,NA,NA,NA,NA,NA
"2013","97.04","88.26","83.81","mph",462480,NA,NA,NA,NA,NA,NA,NA
"2008","5.62","4.35","6.91","bway",407297,"0.00",NA,NA,"0.00",NA,NA,NA
"2009","5.70","6.15","8.26","bway",407297,"1.54",NA,NA,"3.90",NA,NA,NA
"2010","11.43","6.90","0.00","bway",407297,"0.00",NA,NA,"6.06",NA,NA,NA
"2011","5.96","4.17","4.35","bway",407297,"4.60",NA,NA,"5.11",NA,NA,NA
"2012","6.53","3.03","8.13","bway",407297,"2.41",NA,NA,"6.10",NA,NA,NA
"2008","0.30","-0.19","-0.43","vloc",407297,"-0.26",NA,NA,"0.00",NA,NA,NA
"2009","0.14","-0.65","-0.27","vloc",407297,"-0.16",NA,NA,"-0.41",NA,NA,NA
"2010","-0.02","-0.44","-0.17","vloc",407297,"-0.41",NA,NA,"-0.57",NA,NA,NA
"2011","0.18","-0.28","-0.51","vloc",407297,"0.16",NA,NA,"-0.32",NA,NA,NA
"2012","0.12","-0.58","-0.15","vloc",407297,"0.15",NA,NA,"-0.20",NA,NA,NA
"2008","0.42","0.68","0.38","hloc",407297,"0.18",NA,NA,"0.00",NA,NA,NA
"2009","0.57","0.43","0.38","hloc",407297,"0.75",NA,NA,"0.24",NA,NA,NA
"2010","0.34","0.64","0.10","hloc",407297,"0.50",NA,NA,"0.46",NA,NA,NA
"2011","0.49","0.63","0.49","hloc",407297,"0.92",NA,NA,"0.53",NA,NA,NA
"2012","0.60","0.49","0.65","hloc",407297,"0.80",NA,NA,"0.42",NA,NA,NA
"2008","10.04","4.54","0.13","pfx_z",407297,"7.58",NA,NA,"0.00",NA,NA,NA
"2009","9.50","4.39","0.21","pfx_z",407297,"6.58",NA,NA,"4.84",NA,NA,NA
"2010","10.40","5.87","1.11","pfx_z",407297,"7.99",NA,NA,"5.44",NA,NA,NA
"2011","9.94","5.54","-0.06","pfx_z",407297,"7.29",NA,NA,"4.22",NA,NA,NA
"2012","9.58","3.82","-1.13","pfx_z",407297,"7.18",NA,NA,"4.41",NA,NA,NA
"2008","-6.20","-9.23","7.87","pfx_x",407297,"-7.82",NA,NA,"0.00",NA,NA,NA
"2009","-6.30","-9.38","8.11","pfx_x",407297,"-9.45",NA,NA,"-1.42",NA,NA,NA
"2010","-5.79","-8.60","8.01","pfx_x",407297,"-8.47",NA,NA,"-0.26",NA,NA,NA
"2011","-5.23","-8.28","9.50","pfx_x",407297,"-8.78",NA,NA,"0.01",NA,NA,NA
"2012","-6.33","-9.49","9.81","pfx_x",407297,"-8.17",NA,NA,"-1.25",NA,NA,NA
"2008","98.88","88.47","85.44","maxmph",407297,"97.82",NA,NA,"0.00",NA,NA,NA
"2009","97.79","87.85","87.27","maxmph",407297,"95.60",NA,NA,"92.66",NA,NA,NA
"2010","96.16","84.41","82.16","maxmph",407297,"92.86",NA,NA,"89.76",NA,NA,NA
"2011","96.23","86.53","84.07","maxmph",407297,"95.15",NA,NA,"91.32",NA,NA,NA
"2012","96.65","88.49","83.01","maxmph",407297,"97.37",NA,NA,"92.96",NA,NA,NA
"2008","95.19","83.59","81.26","mph",407297,"94.62",NA,NA,"0.00",NA,NA,NA
"2009","94.53","83.84","81.23","mph",407297,"92.89",NA,NA,"89.19",NA,NA,NA
"2010","93.01","82.03","78.63","mph",407297,"91.51",NA,NA,"87.21",NA,NA,NA
"2011","93.70","84.20","80.33","mph",407297,"92.92",NA,NA,"88.41",NA,NA,NA
"2012","94.61","85.25","79.90","mph",407297,"93.85",NA,NA,"89.22",NA,NA,NA
"2011","10.00","0.00","3.57","bway",453273,"5.29",NA,NA,NA,NA,NA,NA
"2011","-0.07","4.11","-1.15","vloc",453273,"-0.38",NA,NA,NA,NA,NA,NA
"2011","0.15","3.40","0.25","hloc",453273,"-0.09",NA,NA,NA,NA,NA,NA
"2011","10.35","0.23","0.22","pfx_z",453273,"6.15",NA,NA,NA,NA,NA,NA
"2011","-5.10","-7.31","1.63","pfx_x",453273,"-9.17",NA,NA,NA,NA,NA,NA
"2011","94.66","81.92","89.24","maxmph",453273,"96.59",NA,NA,NA,NA,NA,NA
"2011","93.49","81.92","86.33","mph",453273,"93.74",NA,NA,NA,NA,NA,NA
"2011","5.88","16.67",NA,"bway",518582,NA,"5.56",NA,NA,NA,NA,NA
"2012","4.73","2.56",NA,"bway",518582,NA,"5.56",NA,NA,NA,NA,NA
"2011","0.11","-0.67",NA,"vloc",518582,NA,"-0.37",NA,NA,NA,NA,NA
"2012","-0.09","-0.62",NA,"vloc",518582,NA,"-1.19",NA,NA,NA,NA,NA
"2011","0.18","-0.18",NA,"hloc",518582,NA,"0.62",NA,NA,NA,NA,NA
"2012","0.06","0.20",NA,"hloc",518582,NA,"-0.03",NA,NA,NA,NA,NA
"2011","8.29","6.15",NA,"pfx_z",518582,NA,"-6.31",NA,NA,NA,NA,NA
"2012","7.42","4.56",NA,"pfx_z",518582,NA,"-8.73",NA,NA,NA,NA,NA
"2011","2.14","7.21",NA,"pfx_x",518582,NA,"-4.79",NA,NA,NA,NA,NA
"2012","3.53","8.26",NA,"pfx_x",518582,NA,"-4.83",NA,NA,NA,NA,NA
"2011","97.05","86.58",NA,"maxmph",518582,NA,"83.29",NA,NA,NA,NA,NA
"2012","95.89","84.51",NA,"maxmph",518582,NA,"80.11",NA,NA,NA,NA,NA
"2011","94.67","84.47",NA,"mph",518582,NA,"79.03",NA,NA,NA,NA,NA
"2012","90.18","81.30",NA,"mph",518582,NA,"76.41",NA,NA,NA,NA,NA
"2014","7.84","3.57","5.04","bway",641490,NA,NA,NA,NA,NA,NA,NA
"2015","9.31","0.00","6.25","bway",641490,NA,NA,NA,NA,NA,NA,NA
"2014","-0.15","-0.96","-1.05","vloc",641490,NA,NA,NA,NA,NA,NA,NA
"2015","-0.29","-1.00","-0.97","vloc",641490,NA,NA,NA,NA,NA,NA,NA
"2014","0.31","0.46","0.52","hloc",641490,NA,NA,NA,NA,NA,NA,NA
"2015","0.16","0.07","0.24","hloc",641490,NA,NA,NA,NA,NA,NA,NA
"2014","6.23","1.34","-1.84","pfx_z",641490,NA,NA,NA,NA,NA,NA,NA
"2015","5.63","-0.54","-2.91","pfx_z",641490,NA,NA,NA,NA,NA,NA,NA
"2014","9.34","10.02","-2.48","pfx_x",641490,NA,NA,NA,NA,NA,NA,NA
"2015","9.63","10.49","-1.53","pfx_x",641490,NA,NA,NA,NA,NA,NA,NA
"2014","93.34","86.29","82.35","maxmph",641490,NA,NA,NA,NA,NA,NA,NA
"2015","93.28","86.28","84.02","maxmph",641490,NA,NA,NA,NA,NA,NA,NA
"2014","90.25","82.72","79.97","mph",641490,NA,NA,NA,NA,NA,NA,NA
"2015","90.31","83.66","80.69","mph",641490,NA,NA,NA,NA,NA,NA,NA
"2011","11.90","0.00","0.00","bway",457751,NA,"10.00",NA,NA,NA,NA,NA
"2012","3.61","0.00","3.33","bway",457751,NA,"0.00",NA,NA,NA,NA,NA
"2014","12.00","0.00","0.00","bway",457751,NA,"0.00",NA,NA,NA,NA,NA
"2011","0.11","0.00","-0.23","vloc",457751,NA,"0.16",NA,NA,NA,NA,NA
"2012","-0.04","0.00","0.05","vloc",457751,NA,"-0.83",NA,NA,NA,NA,NA
"2014","-0.67","0.37","0.05","vloc",457751,NA,"-0.58",NA,NA,NA,NA,NA
"2011","-0.02","0.00","-0.15","hloc",457751,NA,"0.50",NA,NA,NA,NA,NA
"2012","0.14","0.00","0.56","hloc",457751,NA,"0.23",NA,NA,NA,NA,NA
"2014","-0.06","3.69","-0.39","hloc",457751,NA,"1.27",NA,NA,NA,NA,NA
"2011","8.71","0.00","-1.08","pfx_z",457751,NA,"-8.75",NA,NA,NA,NA,NA
"2012","10.07","0.00","0.02","pfx_z",457751,NA,"-7.97",NA,NA,NA,NA,NA
"2014","10.03","1.65","2.06","pfx_z",457751,NA,"-7.96",NA,NA,NA,NA,NA
"2011","6.21","0.00","1.60","pfx_x",457751,NA,"-2.93",NA,NA,NA,NA,NA
"2012","6.31","0.00","0.41","pfx_x",457751,NA,"-1.05",NA,NA,NA,NA,NA
"2014","4.23","5.65","-1.78","pfx_x",457751,NA,"-1.32",NA,NA,NA,NA,NA
"2011","93.82","0.00","85.61","maxmph",457751,NA,"78.47",NA,NA,NA,NA,NA
"2012","94.41","0.00","85.80","maxmph",457751,NA,"81.18",NA,NA,NA,NA,NA
"2014","91.14","89.92","81.87","maxmph",457751,NA,"76.27",NA,NA,NA,NA,NA
"2011","91.83","0.00","84.22","mph",457751,NA,"76.28",NA,NA,NA,NA,NA
"2012","91.10","0.00","83.76","mph",457751,NA,"78.25",NA,NA,NA,NA,NA
"2014","89.41","89.56","81.30","mph",457751,NA,"75.99",NA,NA,NA,NA,NA
"2013","13.25","0.00","5.45","bway",572788,"0.00","0.00",NA,NA,NA,NA,NA
"2015","6.06","1.31","4.50","bway",572788,"0.00","4.48",NA,NA,NA,NA,NA
"2013","0.04","0.00","-0.65","vloc",572788,"0.00","-5.55",NA,NA,NA,NA,NA
"2015","-0.15","-1.24","-0.95","vloc",572788,"-0.95","-1.22",NA,NA,NA,NA,NA
"2013","-0.09","0.00","0.22","hloc",572788,"0.00","0.11",NA,NA,NA,NA,NA
"2015","0.46","0.53","0.51","hloc",572788,"0.36","0.36",NA,NA,NA,NA,NA
"2013","9.60","0.00","1.60","pfx_z",572788,"0.00","-3.43",NA,NA,NA,NA,NA
"2015","9.53","3.50","4.16","pfx_z",572788,"6.68","-1.86",NA,NA,NA,NA,NA
"2013","-4.96","0.00","2.22","pfx_x",572788,"0.00","1.42",NA,NA,NA,NA,NA
"2015","-3.66","-6.84","1.69","pfx_x",572788,"-7.61","3.45",NA,NA,NA,NA,NA
"2013","95.21","0.00","88.42","maxmph",572788,"0.00","77.08",NA,NA,NA,NA,NA
"2015","94.44","87.69","88.72","maxmph",572788,"93.97","83.32",NA,NA,NA,NA,NA
"2013","92.57","0.00","83.74","mph",572788,"0.00","77.08",NA,NA,NA,NA,NA
"2015","91.54","84.78","85.17","mph",572788,"90.64","79.07",NA,NA,NA,NA,NA
"2010","4.98","0.00","0.00","bway",450864,NA,"5.26",NA,NA,NA,NA,NA
"2011","4.35","12.50","0.00","bway",450864,NA,"4.76",NA,NA,NA,NA,NA
"2010","-0.06","0.73","-0.27","vloc",450864,NA,"-0.66",NA,NA,NA,NA,NA
"2011","-0.10","-1.63","-0.26","vloc",450864,NA,"-0.44",NA,NA,NA,NA,NA
"2010","-0.08","1.15","0.07","hloc",450864,NA,"-0.26",NA,NA,NA,NA,NA
"2011","-0.05","-0.60","0.13","hloc",450864,NA,"-0.06",NA,NA,NA,NA,NA
"2010","7.16","6.63","2.70","pfx_z",450864,NA,"-6.89",NA,NA,NA,NA,NA
"2011","8.52","9.47","2.62","pfx_z",450864,NA,"-4.53",NA,NA,NA,NA,NA
"2010","2.05","7.47","-1.70","pfx_x",450864,NA,"-4.93",NA,NA,NA,NA,NA
"2011","-0.08","3.04","-3.98","pfx_x",450864,NA,"-6.78",NA,NA,NA,NA,NA
"2010","91.04","79.04","86.37","maxmph",450864,NA,"80.17",NA,NA,NA,NA,NA
"2011","91.11","82.25","86.24","maxmph",450864,NA,"80.24",NA,NA,NA,NA,NA
"2010","88.25","77.67","85.29","mph",450864,NA,"76.77",NA,NA,NA,NA,NA
"2011","88.80","80.56","85.56","mph",450864,NA,"77.46",NA,NA,NA,NA,NA
"2008","5.52",NA,"6.25","bway",430884,"3.08","4.31","0.00","2.83",NA,NA,NA
"2009","7.05",NA,"1.82","bway",430884,"5.30","5.56","0.00","5.35",NA,NA,NA
"2010","6.11",NA,"6.77","bway",430884,"7.55","2.88","9.09","0.00",NA,NA,NA
"2011","4.91",NA,"6.58","bway",430884,"0.00","10.34","2.04","0.00",NA,NA,NA
"2012","7.28",NA,"5.38","bway",430884,"0.00","5.56","0.00","0.00",NA,NA,NA
"2013","4.11",NA,"5.31","bway",430884,"0.00","3.74","2.63","0.00",NA,NA,NA
"2008","0.38",NA,"-0.61","vloc",430884,"-0.20","-0.17","0.00","-0.27",NA,NA,NA
"2009","0.33",NA,"-0.49","vloc",430884,"-0.03","-0.26","0.00","-0.05",NA,NA,NA
"2010","0.29",NA,"-0.17","vloc",430884,"-0.02","0.34","0.29","0.00",NA,NA,NA
"2011","0.44",NA,"-0.14","vloc",430884,"0.00","-0.71","-0.84","0.00",NA,NA,NA
